date,price,ret
2020-01-01,100.00123015335748,0.0
2020-01-02,100.29997569086595,0.00298741862525409
2020-01-03,100.02583783550374,-0.002733179678997444
2020-01-04,99.13524599674646,-0.008903617885429593
2020-01-05,98.68057521157473,-0.004586368658293871
2020-01-06,97.68892865657827,-0.010049055276282415
2020-01-07,97.74907225917572,0.0006156644711385884
2020-01-08,99.08928750473025,0.01371077202657256
2020-01-09,98.59708098617892,-0.004967303034930315
2020-01-10,97.97660608635898,-0.006293035185361284
2020-01-11,98.46644813654417,0.004999581734372649
2020-01-12,98.82333514470423,0.0036244529473141718
2020-01-13,98.92874939370213,0.0010666939022403454
2020-01-14,97.99828134899393,-0.009405436239826148
2020-01-15,97.96902952653066,-0.0002984932190708278
2020-01-16,98.66433272098895,0.007097173441633409
2020-01-17,97.32011817370386,-0.013624118363891102
2020-01-18,96.86250241266364,-0.004702170215447499
2020-01-19,94.9612796728628,-0.019628057219718054
2020-01-20,93.67174193307783,-0.01357961628389348
2020-01-21,91.83000689528609,-0.019661586298966527
2020-01-22,91.59491576421141,-0.00256006875119541
2020-01-23,90.32746928276771,-0.013837520029020278
2020-01-24,90.5987336415894,0.0030031214311176946
2020-01-25,90.75548472821363,0.0017301686273489825
2020-01-26,90.56855378358368,-0.0020597206349539654
2020-01-27,88.05179407276317,-0.02778844980603734
2020-01-28,87.51310117691654,-0.006117909368223429
2020-01-29,87.46460023151546,-0.0005542135377309965
2020-01-30,87.57790921751877,0.001295483952403309
2020-01-31,86.04777345201337,-0.017471709237828037
2020-02-01,85.57002017597944,-0.005552186382839608
2020-02-02,84.5915010979228,-0.011435302645064871
2020-02-03,83.7826638584972,-0.009561684435523743
2020-02-04,84.84356248188328,0.012662507665999412
2020-02-05,84.03602780655139,-0.009517925128430638
2020-02-06,84.00350610160586,-0.00038699717007550927
2020-02-07,84.88789596898904,0.01052801137030479
2020-02-08,84.30429553624575,-0.00687495462199339
2020-02-09,84.19259358666159,-0.0013249852676383567
2020-02-10,84.30305772991106,0.0013120411017599753
2020-02-11,84.36683950416612,0.0007565772342374988
2020-02-12,83.14178367774844,-0.014520584552147331
2020-02-13,83.21792390812544,0.0009157877905545675
2020-02-14,84.57674732986698,0.01632849460702368
2020-02-15,83.02960265173849,-0.018292790004022064
2020-02-16,83.8889853397601,0.010350316761435385
2020-02-17,84.00833936545666,0.001422761584410237
2020-02-18,83.36686897134945,-0.007635794243196048
2020-02-19,85.36728551769187,0.023995342166801326
2020-02-20,86.12954522977658,0.008929178284891481
2020-02-21,84.93025632767136,-0.013924245146142988
2020-02-22,85.00477255644283,0.0008773814185132345
2020-02-23,85.58146214011302,0.006784202419779062
2020-02-24,85.39268001476226,-0.002205876373573612
2020-02-25,86.07559028195746,0.007997292825065783
2020-02-26,86.00907296180804,-0.0007727779726113271
2020-02-27,86.67632052264238,0.007757874115567276
2020-02-28,88.11484311429854,0.016596488902414386
2020-02-29,87.43918086329288,-0.007667973148737572
2020-03-01,87.64231947368249,0.002323198918196878
2020-03-02,87.17901189714408,-0.00528634544727602
2020-03-03,87.3062803083699,0.0014598514993033884
2020-03-04,86.11908578051977,-0.01359804270273468
2020-03-05,85.5397841840171,-0.006726750420679828
2020-03-06,85.34358821121259,-0.0022936224901203284
2020-03-07,86.242352083313,0.01053112355524699
2020-03-08,87.38757409076713,0.013279113797219022
2020-03-09,86.06404629828288,-0.015145491864890781
2020-03-10,85.26940393229583,-0.009233151358384317
2020-03-11,85.91630735486925,0.007586583144020276
2020-03-12,83.92388757069476,-0.02319023996160574
2020-03-13,83.46071770574238,-0.005518927666002371
2020-03-14,83.36343078007229,-0.0011656612636988806
2020-03-15,84.62044575735912,0.01507873375081048
2020-03-16,85.30984965792987,0.008147013341758491
2020-03-17,84.98263623770768,-0.0038355878193928605
2020-03-18,84.61406034360772,-0.0043370729647524975
2020-03-19,84.3638649430898,-0.0029569010103275284
2020-03-20,85.88739434354596,0.018059028014943523
2020-03-21,85.45936940097309,-0.0049835595298279856
2020-03-22,85.15568901260836,-0.0035535060753826286
2020-03-23,85.50827807989363,0.004140522745732955
2020-03-24,85.38750763480718,-0.001412383079140156
2020-03-25,85.19022340684145,-0.0023104577406040105
2020-03-26,84.0761562636904,-0.013077406051990592
2020-03-27,84.06463479565184,-0.00013703609382920146
2020-03-28,83.62105357267743,-0.00527666864969667
2020-03-29,84.78718134886765,0.013945384880575729
2020-03-30,85.44026985156881,0.007702679724827188
2020-03-31,85.41612623855887,-0.00028257884779492315
2020-04-01,86.08450726182622,0.007824998073556078
2020-04-02,85.74463771011307,-0.003948091968272949
2020-04-03,86.79676406854001,0.012270462463017218
2020-04-04,86.7913645078684,-6.220923936006706e-05
2020-04-05,87.37474686204881,0.006721663583564519
2020-04-06,86.08385361672532,-0.014774214423323162
2020-04-07,86.43053366560375,0.004027236633968201
2020-04-08,84.74232954823721,-0.019532496743548178
2020-04-09,82.70700060329727,-0.02401785454554184
2020-04-10,82.40252372558584,-0.0036813918470076645
2020-04-11,81.50259611798724,-0.010921117059418117
2020-04-12,81.66664891369946,0.0020128536209413905
2020-04-13,83.91140554018551,0.027486821809698414
2020-04-14,83.07968235877343,-0.009911920507799987
2020-04-15,82.45573877232952,-0.00751018261901204
2020-04-16,82.66114271839422,0.0024910812652085834
2020-04-17,83.15415600980658,0.005964269004747891
2020-04-18,82.97774994390082,-0.0021214341455760843
2020-04-19,82.77181961364761,-0.002481753607351811
2020-04-20,83.47428256876815,0.008486740516270075
2020-04-21,83.99419020580206,0.006228357058422063
2020-04-22,82.96051437372836,-0.012306515838071519
2020-04-23,82.88133305511252,-0.000954445849493335
2020-04-24,82.91661990377399,0.00042575146128509544
2020-04-25,81.86213528172487,-0.01271740964927015
2020-04-26,82.12197438239924,0.0031741060721193204
2020-04-27,81.2640179052227,-0.010447343523202313
2020-04-28,82.23608461313975,0.011961834191496212
2020-04-29,82.42883052574481,0.002343811886373004
2020-04-30,82.51813701151387,0.0010834374963157867
2020-05-01,81.9271086586576,-0.007162405433048025
2020-05-02,81.8084988347799,-0.001447748197387022
2020-05-03,79.81075254187284,-0.024419789158357408
2020-05-04,78.67934507134979,-0.01417612833470605
2020-05-05,79.04218487053853,0.004611627090435277
2020-05-06,76.9136178287164,-0.026929506633811662
2020-05-07,77.76022635019756,0.011007264323029453
2020-05-08,76.01412987482365,-0.022454879021445495
2020-05-09,76.77086837748791,0.009955234690055992
2020-05-10,75.92537134460859,-0.011013253474246976
2020-05-11,76.70436242895106,0.010259957515476481
2020-05-12,76.83531363653586,0.0017072198169445496
2020-05-13,75.29847869624436,-0.020001674588866702
2020-05-14,76.54762744580282,0.016589295974989815
2020-05-15,77.98933460132542,0.018834119405508165
2020-05-16,77.92352969532523,-0.0008437680143904558
2020-05-17,77.6496134231529,-0.0035151933343281483
2020-05-18,77.48974645718226,-0.0020588250079165427
2020-05-19,76.51459413440352,-0.012584275563704006
2020-05-20,77.61318089416044,0.014357872144328043
2020-05-21,77.07028896243025,-0.00699484192601918
2020-05-22,77.01909854973857,-0.0006642042398029568
2020-05-23,76.22580214653553,-0.010299995950884044
2020-05-24,75.59972904681533,-0.008213401264268061
2020-05-25,74.32200389516416,-0.01690118691906861
2020-05-26,75.57907320887855,0.016913824275884393
2020-05-27,75.42498563567254,-0.0020387597606570385
2020-05-28,76.39090725440136,0.012806387838037336
2020-05-29,76.4042318513146,0.0001744264781262661
2020-05-30,75.70982832361172,-0.009088547988470363
2020-05-31,75.38314306360947,-0.004314965008319405
2020-06-01,74.82291201310656,-0.007431781532778126
2020-06-02,74.83087111229148,0.00010637248632505703
2020-06-03,74.45560427261452,-0.00501486664659867
2020-06-04,74.15568255667272,-0.004028195310102678
2020-06-05,72.7771078725368,-0.01859027705776095
2020-06-06,71.97026194491568,-0.011086534642655077
2020-06-07,73.62431949371611,0.02298251394536277
2020-06-08,72.9530862774644,-0.009117004012634822
2020-06-09,71.89899248984091,-0.01444892658296082
2020-06-10,72.23631882241594,0.004691669811961452
2020-06-11,73.64359102197247,0.019481504906363467
2020-06-12,72.18956671949127,-0.019744071171751698
2020-06-13,71.98104487123999,-0.0028885316497540003
2020-06-14,71.34899231730509,-0.00878081938190134
2020-06-15,69.58797284297768,-0.024681770787956747
2020-06-16,70.32289955223607,0.010561116802708437
2020-06-17,70.29945563368123,-0.0003333753116567806
2020-06-18,70.37089747797384,0.0010162503201287532
2020-06-19,69.61858600552824,-0.010690661898707043
2020-06-20,70.07337016852516,0.006532510771775746
2020-06-21,69.53407281903785,-0.007696181134007274
2020-06-22,69.39116961054108,-0.0020551537210924398
2020-06-23,68.28290881835956,-0.015971207841021462
2020-06-24,67.06680605815137,-0.017809767938316234
2020-06-25,68.40233791345139,0.01991345546024692
2020-06-26,67.89523320891291,-0.007413558074288451
2020-06-27,68.18691356526871,0.004296035856571789
2020-06-28,68.15312313050134,-0.0004955560092190225
2020-06-29,67.71197792773916,-0.006472853810638557
2020-06-30,67.20401695740193,-0.007501788987456681
2020-07-01,67.83409954884752,0.009375668597979336
2020-07-02,67.53223194431361,-0.0044500864099557
2020-07-03,67.38078829614231,-0.0022425387672093677
2020-07-04,67.40300985333678,0.0003297906978589893
2020-07-05,68.5795181735888,0.01745483358698663
2020-07-06,69.26002914822193,0.009922947736533017
2020-07-07,69.64262941594993,0.005524113582297208
2020-07-08,69.07905802259668,-0.00809233364793338
2020-07-09,67.69708930259021,-0.02000561037694537
2020-07-10,68.64661923432551,0.014026155947283403
2020-07-11,69.61306636854638,0.014078583111600818
2020-07-12,69.47235796942306,-0.0020212929334040286
2020-07-13,70.01424181102657,0.007799992075150364
2020-07-14,70.79568486491198,0.011161201402345888
2020-07-15,71.62686931757696,0.01174060896862561
2020-07-16,72.54825279082343,0.012863656921277222
2020-07-17,72.09263514016229,-0.0062802015642583475
2020-07-18,73.607608122827,0.021014254503519014
2020-07-19,72.3610150645413,-0.016935655023670115
2020-07-20,73.22273814153495,0.011908664855309725
2020-07-21,73.7166702205657,0.00674561060631218
2020-07-22,74.59028933409022,0.011851038725848362
2020-07-23,76.46929764118696,0.025191058030096247
2020-07-24,77.9537431145656,0.019412306888759945
2020-07-25,76.80856620737627,-0.014690467210872749
2020-07-26,75.11989462710841,-0.0219854589618117
2020-07-27,75.93678368616222,0.010874470246647672
2020-07-28,74.92177127028629,-0.01336654473108656
2020-07-29,74.90936588163878,-0.00016557788793802874
2020-07-30,75.74909335864398,0.011209913034533114
2020-07-31,74.10529600745838,-0.021700554796119098
2020-08-01,71.99531555314891,-0.028472734986405124
2020-08-02,72.25461457348614,0.0036016096095279337
2020-08-03,72.29900046309943,0.0006142983375567734
2020-08-04,72.0531973917175,-0.0033998128578193176
2020-08-05,72.09173215548773,0.0005348099066406764
2020-08-06,71.23121654812044,-0.011936397997919235
2020-08-07,69.71772214084834,-0.021247628225606108
2020-08-08,69.55106728996802,-0.002390423062641589
2020-08-09,68.57935859891863,-0.013971154274285968
2020-08-10,66.93587727650753,-0.023964664528621338
2020-08-11,67.44155834790081,0.007554708953829703
2020-08-12,67.38015971947863,-0.0009103975341947512
2020-08-13,67.78668825611143,0.0060333566783647985
2020-08-14,66.79739331468551,-0.014594236226560753
2020-08-15,66.13933452284884,-0.009851563948558906
2020-08-16,65.14029149562867,-0.015105126690910908
2020-08-17,64.25364962857063,-0.013611266494218066
2020-08-18,64.44905754632003,0.003041195618910253
2020-08-19,63.66608292998508,-0.012148736477212596
2020-08-20,64.02214921880535,0.005592715499897372
2020-08-21,64.36190514422357,0.005306849731911534
2020-08-22,66.38706613110367,0.03146521195017571
2020-08-23,64.99427708523686,-0.02097982524361408
2020-08-24,65.8821794630719,0.013661239383747636
2020-08-25,65.7926915011835,-0.0013583029981357742
2020-08-26,65.7786617710525,-0.00021324146817658374
2020-08-27,64.32879794914588,-0.02204155242551109
2020-08-28,63.868604136421226,-0.007153776028715031
2020-08-29,64.61180139986519,0.011636347364919919
2020-08-30,64.52932302784788,-0.0012765217844162846
2020-08-31,64.61037739825915,0.001256085863108991
2020-09-01,64.31966071765859,-0.004499535404484223
2020-09-02,65.47423046464489,0.017950494982466703
2020-09-03,65.4527578976014,-0.0003279544775266485
2020-09-04,63.252342225119335,-0.03361837977743487
2020-09-05,62.56026967464484,-0.010941453330081563
2020-09-06,60.5914730675646,-0.03147039834257903
2020-09-07,57.34003465206806,-0.05366164991352673
2020-09-08,56.809919302295754,-0.009245117359781507
2020-09-09,58.14347915239848,0.023474066967189566
2020-09-10,58.19059905852907,0.0008104074062558198
2020-09-11,57.01805335112409,-0.02015008826813436
2020-09-12,56.077353482921666,-0.016498281034069695
2020-09-13,57.20796671317167,0.02016167240478528
2020-09-14,57.365593336570136,0.0027553264423600954
2020-09-15,57.413592578132196,0.0008367252698049388
2020-09-16,57.36013078929414,-0.0009311695443078305
2020-09-17,57.398531050849485,0.0006694591003706396
2020-09-18,58.20393669779328,0.014031816358336613
2020-09-19,58.75650399514936,0.00949364130170638
2020-09-20,58.972208695173855,0.0036711629412515823
2020-09-21,57.929340337583845,-0.017684064759734164
2020-09-22,58.440449102493574,0.008822968843270829
2020-09-23,57.75620202450108,-0.011708450029062178
2020-09-24,58.85004770040156,0.01893901672129439
2020-09-25,57.57899687867744,-0.02159812729795718
2020-09-26,57.441375902401845,-0.0023901245894499823
2020-09-27,57.43401761611057,-0.00012810080148106806
2020-09-28,56.10937206546644,-0.023063780066685857
2020-09-29,57.831343709322915,0.030689554711953226
2020-09-30,59.291750476582465,0.02525285897903351
