x1,x2,x3,y
-0.9891213503478509,-0.8381822234171499,-0.0935599901018811,0.08718136342185016
-0.3677866514678832,2.3053592746156935,-2.369684673781535,-2.806778934563328
1.2879252612892487,2.8856161871783463,-0.8453698056637496,0.9018782534904299
0.1939744191326132,3.163971832497322,-0.36815942051416706,-1.4772095426608662
0.9202308996398569,3.8708739433549866,-0.17441484833781717,-0.6727662111322554
0.5771037912572513,3.1396820961274132,-1.8888216437826095,-0.9970898363510883
-0.6364636463709805,1.9132897724187294,-1.309115367498734,-2.190706397471061
0.5419522204102933,2.651568399813898,-0.9673483746299874,-0.9303120401315043
-0.3165954511658161,1.36264759549679,-0.15098472454630418,-1.4777321791288611
-0.32238911615896015,2.95118969624596,0.5758398326593306,-2.576431504471346
0.09716731867045719,1.6552376741209245,-0.8162499898460017,1.2716746140263062
-1.5259304065189514,-0.7900765658892586,0.029655634244855733,-0.7176718646911524
1.1921661041016585,1.9621420606423727,-1.1385942824596686,2.3994449786819576
-0.6710896751741096,2.0734510416567704,-1.2798261782999751,-1.9932707082508478
1.0002694196594604,0.5898793752666267,-0.13062979825372234,3.1278967601480216
0.1363211238531175,2.569006330273037,0.31196274779093547,-0.23708332067549232
1.5320330796287964,3.4243918194862184,0.5084135116748729,2.169555140097822
-0.6599694137918207,0.6126797905031602,-1.571968789930438,-3.012745305672306
-0.31179485646991756,2.9071520113970704,-1.8008710653084763,-2.742749227172406
0.337769126558826,3.0408617599513352,0.3407935953352794,-1.2681514567875762
-2.2074710981998042,0.8595385322269644,-2.6971568228529965,-6.568376334199539
0.8279214415587369,1.4682875883363296,-1.1673796773040714,1.4411851455482807
1.541630394690618,0.6881597298371585,-1.494623699746757,6.09257773146872
1.126806793265028,1.3055418958827834,0.1283819792761165,1.0629948242187044
0.7547696443122508,1.9399938070095246,-0.8877128054598258,-1.3479920564954377
-0.14597789311522394,3.3994622115637494,-0.5680913043051569,-2.4582502583276513
1.2819022270597127,1.2332998869789864,-0.8546887100957904,0.5770391636348451
1.0740306219719435,0.13439245092103924,-1.203593528962587,2.863102388100521
0.39262084457727114,-1.7733442290289805,-0.5303105174721161,1.7326105265458125
0.005114312828982818,1.196652911696686,-1.7495872951543459,-0.28547787823432125
-0.3617668721609232,0.42385856208416306,-1.8329297236059168,-0.8783933711143967
-1.230232195490445,2.2226922571208356,-1.3444917598019281,-5.163154798032493
1.2262292928211507,2.2752906017477774,-1.1551970522003623,2.444636668875189
-2.1720438866851817,0.09566744476664368,-1.58312323769744,-4.134022235821291
-0.37014734585231535,2.4347447203924872,-0.9105698417580855,-1.6667328525030147
0.16438006967466792,1.7460918346924756,0.77076877851767,-0.5957498362860946
0.8598811846127368,1.696172574227742,-1.2159434629863732,1.3389678317210185
1.761661236511811,1.3752999768844334,-0.2764079591338291,2.6933851298345077
0.993323775951811,3.1524896093228754,-1.2416741691714461,2.1629115471649767
-0.29152142609843873,2.7134897475435342,-0.06340415505421038,-0.96764621424405
0.7281275578891427,2.224658961107849,-1.9201299802160439,-0.09147444239793409
-1.2616003169196963,3.38111088265574,-0.27854858081082456,-3.7318436049916244
1.4299385266887068,2.0416731927737755,-0.7156135008959221,2.334079535381259
-0.15647532482940535,2.1664210754008577,-0.6679620593775162,-1.5899510670097377
-0.6737591499870575,2.6423638571305346,-2.0106474430007397,-3.677763188775867
-0.6390601004322052,1.6755096249109909,-1.3713933818107484,-4.199826904972899
-0.061361327620372906,0.5575837756689139,0.0914868808901863,0.4199673010940487
-0.39278492256994324,4.114930498886094,-2.223374705858469,-4.5878964620435925
2.2899099473145785,3.131619444400699,-1.325968926977052,1.877199004237695
-0.718181147880596,0.44066584263476694,-0.6353314565064258,1.1904923742274227
0.03260774315697052,0.8201473387987137,0.5735661140442838,0.7343400788575816
0.028049895585638977,0.7212225653547906,-0.03304498081444507,1.0728713429005623
0.028272122739737816,0.17160464217135596,0.09718865352622252,3.4367840564514665
0.05534586195270899,2.4344927306228605,-1.3736492010429482,-0.841786974793698
-0.48156285818994926,3.8025598539409815,-0.8469781004516315,-1.721863287569763
-0.5834075004641189,2.464564802328914,-1.5959670399299402,-3.0445906627698474
-0.8621605020712843,3.8710086080179127,-1.2474870261423379,-6.528289411288193
-1.4881746132515903,1.4980633179525165,-0.912172675269849,-6.301595320641367
0.2163068331092121,2.315539923234941,-1.6079806474029967,-2.553618436929189
0.9843763506958761,0.8880694440027443,0.05264376045647756,3.0244020154502986
-0.5430841410126281,2.025785815946495,-0.9668231664177643,-1.3643417587366988
-0.5586150390437845,3.2888966820221186,-1.2952888683880055,-2.7964759403511414
-0.31648282932264754,2.8562469362749225,-1.7085645627202777,-4.411788775821389
-0.4606397412389045,3.2243997949911956,0.002287607813373116,-3.4172215280201614
-1.4362697490249443,1.5107367060829948,-0.48097620905867544,-3.0103491172124888
1.365108032036919,3.0951760651327525,-1.2396248254711033,-1.5594515001339868
0.43899988755746655,3.740251437094452,-1.971964242895305,-3.3686732588449066
-0.7116950271980323,2.6762727360606755,-0.37191864555446574,-2.747043580236911
0.2971717615398513,0.33187679895498623,-1.1372332923350823,1.3026217814481003
-0.4384572726157321,2.3387970319609397,-0.24746216620236616,-1.0280074067563736
-0.2116374333746801,2.293128496401367,-0.9967050071369008,-1.7679033426792747
0.36396383157911427,1.1935111025488676,0.12419896866128988,0.8472159128795405
0.9529644919745344,0.7630510734259615,-1.0523749927000074,1.2828176312769068
1.5195241292412778,1.025180458782934,0.2591965738934574,4.264330069216576
1.7039094489490383,3.3786790397982642,-0.3682791866622278,1.3461860059956408
-0.24885870743094268,2.1596005400251608,-2.084514430018941,-1.7041689537845421
-0.4997485911335096,4.005095723224729,-1.244471421510307,-5.728151803263303
0.09959750192201784,-0.15637749295010428,0.2369840804510881,3.7954977640049385
0.12834321228831272,2.5069883529846426,-0.785017503799104,-1.9205214050698325
-0.7342218924448597,3.920197269519366,-1.4269195040748917,-5.310625412474161
-0.620475288234763,4.197667483352461,-0.9331246756809586,-3.91716985780964
0.8132737204208481,1.3530497701045516,-0.08417641683846178,2.52113227140572
1.6418010137407606,3.9096068493615466,-0.7022703539834112,1.3098975919319478
-0.22650084837917228,3.312737153045402,-1.1557626978095517,-3.6238286636487715
-0.6479652109953393,3.4188101469365577,-2.3561815741284113,-6.930174040955558
-0.28337120662418985,2.2569130246237434,0.3405548852619702,-1.3650634197505238
-0.9951313599700441,3.2121980473535947,-1.743919380803276,-4.253980080654415
-0.2728717697893081,3.0981681396639646,-0.15472726868759823,-1.8647396606784457
0.42244414146775444,1.2771273709596522,-2.2414805654122842,0.7473679507873754
-0.08134296158935517,-1.242363609873061,-1.444699822784448,1.313657483351016
1.234577597061606,3.3704591804555264,-1.6954008174406772,-0.9752367901744285
0.15088803222043407,3.279920681056214,-0.3174820129546101,-2.8546724136372257
0.4811195273342238,2.9030246181276693,-1.4646563320355297,-0.6580352701049413
-0.14875753240949288,1.526889960313396,-0.547706299721834,-0.4689596380844623
1.3156657065603552,1.5249120624745915,0.39292363501382077,3.0430007217007238
-1.2223456022065715,0.12386331879331114,-0.9015968994976747,-1.9384946289499096
-0.30359134030022955,3.960389268868897,-1.7123335266958943,-4.447165408170391
-1.1736886756801914,1.9124230706880567,-1.2532213308318902,-4.163019233811169
0.826273507011688,3.0276135999549494,-1.806598727885675,-0.13680755129749933
0.8503222896230244,1.5983983573457958,-0.329578460815407,0.7900395521841571
-0.5157675930132671,-0.8049202719404684,-0.44294360530221477,2.4208137033849804
1.6581133183034882,2.9701809321125388,-0.7576971278727889,3.236108569651802
-0.2972625956392543,3.4800857399230773,-1.8486278324353123,-2.0238288427776165
-1.3833771199483726,4.253498881205089,-2.7586725373729806,-6.216602382550454
-0.28120450483617765,1.887414512341942,-1.2859597603644446,-2.361095977073956
0.3600205099410753,1.4498209586958688,-1.2634551178383004,1.0223906176449393
-0.2343920149270695,2.2056380406626586,-1.7836356946267096,-2.397635345579481
2.265520599867209,0.7737452232928064,-1.7185738962914403,4.796714540485812
0.8553866507799404,0.9704344483084895,-1.3033899768343769,2.0936912400758527
1.7312794387228285,2.7552020208089854,-0.3726025128621513,2.1076957462097794
1.3858854430909429,1.737668678195296,-2.673779166753839,1.20586088775226
-1.685784678368757,1.3829205347734215,-1.3992892657787197,-3.692254685975316
-0.37775860666514965,2.4846069754233118,-0.28158140348318894,-1.0352583005657636
-2.7284856868728458,1.5979285039301998,-2.7443251365611445,-6.957233978901013
-0.6463967359069595,4.905208349060166,-1.129121723001139,-2.968445862972929
1.1151042557837136,1.6630496680595,-0.9749764274600837,3.8344837048616105
-0.8432110959394277,3.8758077541234983,-0.9174250596860879,-4.680612521998947
-0.6366884379661786,2.8534787681394316,0.4536940496742521,-2.343503469177538
0.32613416752636304,3.1804927639363743,-1.022406719740058,-1.1450553960849024
